packet_count,byte_count,connection_count,packet_rate,byte_rate,avg_packet_size,unique_dst_ports,unique_dst_ips,proto_tcp_ratio,proto_udp_ratio,proto_icmp_ratio,mqtt_ratio,label
5207.007891197343,362977.4522961009,5207.007891197343,520.7007891197343,36297.74522961009,69.70941083260675,0.0,1.8966035002602908,0.0,0.0,0.9233767367834539,0.0,icmp_flood
2529.2235024595484,223557.5524470383,2529.2235024595484,252.92235024595485,22355.75524470383,88.38979719650688,0.0,3.9748031498709246,0.0,0.0,0.9612321468302145,0.0,icmp_flood
901.733902257468,61754.85877535259,901.733902257468,90.1733902257468,6175.4858775352595,68.4845702493284,0.0,3.74252215944593,0.0,0.0,0.9453724191329402,0.0,icmp_flood
5607.8500571570985,363266.45745812106,5607.8500571570985,560.7850057157099,36326.64574581211,64.77820443763419,0.0,3.433118787328993,0.0,0.0,0.9522274760159523,0.0,icmp_flood
2685.657396005712,180825.25450889242,2685.657396005712,268.5657396005712,18082.525450889243,67.32997841713829,0.0,3.3377761756284445,0.0,0.0,0.934452759464349,0.0,icmp_flood
3938.028993925687,303649.156038706,3938.028993925687,393.8028993925687,30364.915603870602,77.10688684798345,0.0,3.576803259804304,0.0,0.0,0.9313017860946067,0.0,icmp_flood
4346.425832474768,335818.02778137644,4346.425832474768,434.6425832474768,33581.802778137644,77.2630296075174,0.0,3.8054198209211556,0.0,0.0,0.9840419621497762,0.0,icmp_flood
5478.835916250177,449613.9830204504,5478.835916250177,547.8835916250177,44961.39830204504,82.063779586262,0.0,2.9913613658408824,0.0,0.0,0.9258363410871182,0.0,icmp_flood
4026.5047582818243,285175.4716523051,4026.5047582818243,402.65047582818244,28517.54716523051,70.82457088017802,0.0,2.577734114738692,0.0,0.0,0.9432031220973834,0.0,icmp_flood
1084.0290104517694,68843.32755317663,1084.0290104517694,108.40290104517695,6884.332755317662,63.50690515605864,0.0,3.5107505775648757,0.0,0.0,0.9479581419688152,0.0,icmp_flood
3965.687976268485,335078.89990029944,3965.687976268485,396.5687976268485,33507.889990029944,84.49451946433567,0.0,1.8686865138785613,0.0,0.0,0.9270345226337708,0.0,icmp_flood
2383.9143775113876,159107.03637437054,2383.9143775113876,238.39143775113877,15910.703637437055,66.74192574838419,0.0,2.0584054910839207,0.0,0.0,0.9438547244937848,0.0,icmp_flood
5310.033867895838,368628.5173144967,5310.033867895838,531.0033867895838,36862.85173144967,69.42112357196132,0.0,3.6573269069212726,0.0,0.0,0.9671699579277995,0.0,icmp_flood
1236.219486349314,79068.54123378372,1236.219486349314,123.62194863493139,7906.854123378372,63.95995380017948,0.0,3.6636728379265326,0.0,0.0,0.9474566852457664,0.0,icmp_flood
3471.8655174772853,274551.58477604564,3471.8655174772853,347.1865517477285,27455.158477604564,79.07898027557799,0.0,1.1265004777167937,0.0,0.0,0.9085720526738853,0.0,icmp_flood
2762.2913785578407,228565.7753239284,2762.2913785578407,276.2291378557841,22856.57753239284,82.74499102381438,0.0,2.901776614800707,0.0,0.0,0.9771416364935505,0.0,icmp_flood
3873.4928341900804,281407.0701942413,3873.4928341900804,387.34928341900803,28140.70701942413,72.64943611366755,0.0,1.3165256453677678,0.0,0.0,0.919505136392789,0.0,icmp_flood
2355.969153916856,150712.88537046782,2355.969153916856,235.59691539168563,15071.288537046781,63.97065306220328,0.0,1.8450217388832237,0.0,0.0,0.9047161805260792,0.0,icmp_flood
616.452466042638,45847.21156176384,616.452466042638,61.6452466042638,4584.721156176384,74.372663079902,0.0,2.0595096404938897,0.0,0.0,0.9128352817140287,0.0,icmp_flood
1316.4555257452685,100596.24736349234,1316.4555257452685,131.64555257452685,10059.624736349233,76.41446702617853,0.0,1.10838507393969,0.0,0.0,0.9090191520443213,0.0,icmp_flood
3953.8733112356163,264047.2963150851,3953.8733112356163,395.38733112356164,26404.729631508508,66.78193142019724,0.0,3.5018875486439525,0.0,0.0,0.912195968250743,0.0,icmp_flood
3481.057379951076,230207.30030549856,3481.057379951076,348.10573799510763,23020.730030549857,66.13142938446305,0.0,2.0121804345728287,0.0,0.0,0.9087830171982814,0.0,icmp_flood
3996.1352582013274,296006.85634927946,3996.1352582013274,399.61352582013274,29600.685634927948,74.07328261519181,0.0,1.705256990801388,0.0,0.0,0.9264069862304467,0.0,icmp_flood
4670.926789101573,282387.61228263966,4670.926789101573,467.09267891015736,28238.761228263967,60.45644152280865,0.0,3.26305099631227,0.0,0.0,0.980515079135861,0.0,icmp_flood
5319.385619191079,413148.5828696957,5319.385619191079,531.9385619191079,41314.85828696957,77.66847761124025,0.0,1.1433807015623572,0.0,0.0,0.9758473632905912,0.0,icmp_flood
3922.0483593249787,241482.9100340043,3922.0483593249787,392.2048359324979,24148.29100340043,61.57061002571773,0.0,1.3883275568084161,0.0,0.0,0.9429074325418489,0.0,icmp_flood
921.4921461423102,79347.9906406324,921.4921461423102,92.14921461423101,7934.79906406324,86.108157267331,0.0,3.479802400939793,0.0,0.0,0.9947572046861334,0.0,icmp_flood
5579.442676838889,427885.0642598133,5579.442676838889,557.9442676838889,42788.50642598133,76.68957081251662,0.0,1.0521487032919268,0.0,0.0,0.9646953385648637,0.0,icmp_flood
5276.208942292243,438113.99352782767,5276.208942292243,527.6208942292243,43811.39935278277,83.03575508848017,0.0,2.3020570558320257,0.0,0.0,0.9703439525872204,0.0,icmp_flood
1676.701710425054,126937.68231220182,1676.701710425054,167.6701710425054,12693.768231220183,75.70677689594672,0.0,2.311244981979389,0.0,0.0,0.9814094621650504,0.0,icmp_flood
5962.37307739608,494185.8261008403,5962.37307739608,596.237307739608,49418.58261008403,82.88408318062912,0.0,2.5092625357638307,0.0,0.0,0.9264232220864922,0.0,icmp_flood
3566.781333609111,300505.8222702317,3566.781333609111,356.6781333609111,30050.582227023173,84.25126021565208,0.0,3.1420826136658673,0.0,0.0,0.9434928476109713,0.0,icmp_flood
2933.4810285448875,226713.8388700996,2933.4810285448875,293.34810285448873,22671.38388700996,77.28491736064093,0.0,2.0625668876734413,0.0,0.0,0.9682806631695466,0.0,icmp_flood
720.4646773150814,59268.06670449673,720.4646773150814,72.04646773150814,5926.806670449672,82.26366756156315,0.0,2.988571598080865,0.0,0.0,0.94996842747929,0.0,icmp_flood
2036.990965357702,160007.54750031125,2036.990965357702,203.6990965357702,16000.754750031125,78.55093626898508,0.0,1.212889944554794,0.0,0.0,0.9974103568617739,0.0,icmp_flood
3471.687371615042,233006.75643806809,3471.687371615042,347.1687371615042,23300.675643806808,67.11628424355285,0.0,3.877187677142565,0.0,0.0,0.9935850295800694,0.0,icmp_flood
3218.412850688715,282114.64170966635,3218.412850688715,321.8412850688715,28211.464170966636,87.65644893858041,0.0,2.580564379034151,0.0,0.0,0.9764094114841173,0.0,icmp_flood
5328.106714328398,404141.6267791553,5328.106714328398,532.8106714328399,40414.16267791553,75.8508882136939,0.0,2.075074429548339,0.0,0.0,0.941173063770313,0.0,icmp_flood
2615.0430081043846,210114.11445938688,2615.0430081043846,261.50430081043845,21011.411445938687,80.34824429587346,0.0,2.5282827966601733,0.0,0.0,0.9615314034317408,0.0,icmp_flood
5386.110362972378,340635.98265733477,5386.110362972378,538.6110362972379,34063.598265733475,63.24340938111625,0.0,2.555132338829545,0.0,0.0,0.9469767542114007,0.0,icmp_flood
5377.276072151231,369930.2686609868,5377.276072151231,537.7276072151232,36993.02686609868,68.79510437949165,0.0,3.795443458130674,0.0,0.0,0.948306867768717,0.0,icmp_flood
5799.229411140812,409218.07986060914,5799.229411140812,579.9229411140811,40921.807986060914,70.56421652753838,0.0,2.3506892585186376,0.0,0.0,0.9717486923628812,0.0,icmp_flood
1891.9138630019697,163417.3254767415,1891.9138630019697,189.19138630019697,16341.73254767415,86.37672606164067,0.0,2.5915641556780247,0.0,0.0,0.9673922004465215,0.0,icmp_flood
1200.157515886122,101913.25854675767,1200.157515886122,120.01575158861219,10191.325854675768,84.9165690317835,0.0,2.154960255338111,0.0,0.0,0.9756465731231788,0.0,icmp_flood
5481.829308246652,462910.6998480859,5481.829308246652,548.1829308246652,46291.069984808586,84.44456655220931,0.0,2.6545251017501563,0.0,0.0,0.9337924248312472,0.0,icmp_flood
4990.5750810391955,348631.13233437267,4990.5750810391955,499.05750810391953,34863.11323343727,69.85790749024792,0.0,1.194418104153152,0.0,0.0,0.95793901820284,0.0,icmp_flood
3028.4721654282707,231913.39036818882,3028.4721654282707,302.8472165428271,23191.33903681888,76.57768594197822,0.0,3.407453084002552,0.0,0.0,0.9582958148067305,0.0,icmp_flood
5638.383090561283,375735.24278617644,5638.383090561283,563.8383090561283,37573.524278617646,66.63882832210558,0.0,1.5196506932067493,0.0,0.0,0.9786991925702004,0.0,icmp_flood
2448.9810351642873,151969.01419944328,2448.9810351642873,244.89810351642873,15196.901419944328,62.05397755938465,0.0,2.011092284738223,0.0,0.0,0.9686713593755931,0.0,icmp_flood
5158.533107797253,445671.02736434416,5158.533107797253,515.8533107797253,44567.10273643442,86.39491461064796,0.0,3.4705786137258636,0.0,0.0,0.9555316787939973,0.0,icmp_flood
699.0303162168788,51276.073088505014,699.0303162168788,69.90303162168787,5127.607308850502,73.35314634994496,0.0,2.4714070905240986,0.0,0.0,0.9028963767293082,0.0,icmp_flood
5496.533849085508,477525.4747125454,5496.533849085508,549.6533849085508,47752.54747125454,86.87756462957,0.0,2.86651854351973,0.0,0.0,0.9058158552509167,0.0,icmp_flood
785.2888128646109,53293.51656250809,785.2888128646109,78.52888128646109,5329.351656250809,67.86486155087536,0.0,3.6353461735019503,0.0,0.0,0.9118891590276612,0.0,icmp_flood
3854.1148538774087,306121.159588333,3854.1148538774087,385.41148538774087,30612.1159588333,79.42709835965621,0.0,1.4813016551348053,0.0,0.0,0.9276682707514005,0.0,icmp_flood
1477.8424321545288,112791.05413014778,1477.8424321545288,147.78424321545288,11279.105413014779,76.3214343261961,0.0,1.3804067827517637,0.0,0.0,0.9102379550482882,0.0,icmp_flood
2618.7716435394145,186908.67585577586,2618.7716435394145,261.87716435394145,18690.867585577587,71.37265149364397,0.0,3.416399641051858,0.0,0.0,0.998603844338989,0.0,icmp_flood
3939.9613742769743,294992.52276936296,3939.9613742769743,393.9961374276974,29499.252276936295,74.87193267814644,0.0,1.5947139311186582,0.0,0.0,0.9260152151595495,0.0,icmp_flood
2609.2963453679317,183788.22236198833,2609.2963453679317,260.9296345367932,18378.822236198834,70.4359329243121,0.0,2.7195536611907603,0.0,0.0,0.9082364284023097,0.0,icmp_flood
2152.3322128195973,168651.735289375,2152.3322128195973,215.23322128195974,16865.1735289375,78.35766908326755,0.0,3.5208821934247228,0.0,0.0,0.9363759718357261,0.0,icmp_flood
2381.350495364263,152910.97825662812,2381.350495364263,238.13504953642632,15291.097825662811,64.21187412533244,0.0,3.0936110262106853,0.0,0.0,0.994687563099017,0.0,icmp_flood
4928.588116900747,406882.1457721805,4928.588116900747,492.85881169007473,40688.21457721805,82.55551815679841,0.0,1.8666631245287504,0.0,0.0,0.9692629211970487,0.0,icmp_flood
4152.33260108378,303346.1736004466,4152.33260108378,415.233260108378,30334.61736004466,73.05440164433642,0.0,3.280498616502018,0.0,0.0,0.9224341209631013,0.0,icmp_flood
2221.96858267961,151501.18242371528,2221.96858267961,222.19685826796098,15150.118242371527,68.18331438377521,0.0,2.9021207444447414,0.0,0.0,0.93606082026525,0.0,icmp_flood
3930.871099298508,262893.0762969419,3930.871099298508,393.0871099298508,26289.30762969419,66.87908854194102,0.0,3.5122894891126943,0.0,0.0,0.9330533037927949,0.0,icmp_flood
5003.078979904218,335545.3803032955,5003.078979904218,500.3078979904218,33554.53803032955,67.06777599375803,0.0,1.6566577999091874,0.0,0.0,0.9458871571018936,0.0,icmp_flood
2950.728696379634,250451.96027458223,2950.728696379634,295.07286963796344,25045.196027458223,84.87800338332414,0.0,1.9099258680523532,0.0,0.0,0.930047984286703,0.0,icmp_flood
1537.6504060784894,124165.65178390841,1537.6504060784894,153.76504060784893,12416.565178390842,80.75024810130371,0.0,1.5259291276297355,0.0,0.0,0.9952317106999797,0.0,icmp_flood
4807.554672504888,413404.287297787,4807.554672504888,480.7554672504888,41340.4287297787,85.9905535057369,0.0,3.761738617285416,0.0,0.0,0.9362591000798467,0.0,icmp_flood
2903.4614147300463,204104.8980182733,2903.4614147300463,290.34614147300465,20410.48980182733,70.29709331861407,0.0,3.043410631478414,0.0,0.0,0.9210304931469221,0.0,icmp_flood
5097.234557654622,341890.01046187786,5097.234557654622,509.72345576546223,34189.00104618778,67.07362719819409,0.0,3.233783963689905,0.0,0.0,0.9554374993103936,0.0,icmp_flood
1052.6544489963899,87139.96666704498,1052.6544489963899,105.265444899639,8713.996666704497,82.78116978475225,0.0,2.037448788574901,0.0,0.0,0.9391183688369631,0.0,icmp_flood
1231.9128003003325,100469.21145058596,1231.9128003003325,123.19128003003325,10046.921145058597,81.55545703079976,0.0,2.5145121115568942,0.0,0.0,0.9207851364069644,0.0,icmp_flood
5982.789097849065,379030.75448955136,5982.789097849065,598.2789097849065,37903.07544895513,63.35352095660879,0.0,2.1718307783044892,0.0,0.0,0.915417563780621,0.0,icmp_flood
4610.3365699692395,376641.06330207473,4610.3365699692395,461.0336569969239,37664.106330207476,81.69491697318483,0.0,1.1635139942205304,0.0,0.0,0.9013093876032922,0.0,icmp_flood
3360.6974069904836,239465.5922113542,3360.6974069904836,336.06974069904834,23946.55922113542,71.25473174503874,0.0,2.746921984686743,0.0,0.0,0.929956256445541,0.0,icmp_flood
3500.834919587094,266592.72336301603,3500.834919587094,350.08349195870943,26659.272336301605,76.15118378516954,0.0,2.3146392401176574,0.0,0.0,0.9870564738302627,0.0,icmp_flood
2865.729233788038,184355.64528565542,2865.729233788038,286.5729233788038,18435.56452856554,64.33114584310067,0.0,3.5140983322277943,0.0,0.0,0.975443508493539,0.0,icmp_flood
4519.821379469012,323837.52791345015,4519.821379469012,451.98213794690116,32383.752791345014,71.64830216177582,0.0,2.0946482670709217,0.0,0.0,0.9616644822101227,0.0,icmp_flood
4248.7980886060395,318761.7561544129,4248.7980886060395,424.87980886060393,31876.175615441294,75.023983137545,0.0,1.0254854145057526,0.0,0.0,0.9952015406830184,0.0,icmp_flood
3707.7105371799908,259145.43648603084,3707.7105371799908,370.77105371799905,25914.543648603085,69.89365374869085,0.0,2.5613036178134228,0.0,0.0,0.9272662295184338,0.0,icmp_flood
2304.591021004225,169780.12260868557,2304.591021004225,230.45910210042248,16978.012260868556,73.67039143227414,0.0,1.65145791882286,0.0,0.0,0.9716306368343972,0.0,icmp_flood
2003.2856829289153,179780.19142700062,2003.2856829289153,200.32856829289153,17978.01914270006,89.74266274601032,0.0,1.749969788973432,0.0,0.0,0.9925387996966583,0.0,icmp_flood
4550.512446258442,352209.4994658431,4550.512446258442,455.05124462584416,35220.94994658431,77.39996398766903,0.0,1.6170679985720176,0.0,0.0,0.9112177355009479,0.0,icmp_flood
2678.4582820018395,236639.27216772034,2678.4582820018395,267.845828200184,23663.927216772034,88.34906026270444,0.0,1.0174342768900888,0.0,0.0,0.9774846705665017,0.0,icmp_flood
3826.7247653741856,298011.56463385647,3826.7247653741856,382.67247653741856,29801.156463385647,77.87640421134815,0.0,2.3050653721803673,0.0,0.0,0.9555297518200949,0.0,icmp_flood
732.6023939292795,43960.31185440126,732.6023939292795,73.26023939292796,4396.031185440126,60.00568960554733,0.0,3.3686336386297002,0.0,0.0,0.9882959676648241,0.0,icmp_flood
1366.5110727850247,99298.8073892667,1366.5110727850247,136.65110727850248,9929.88073892667,72.66593690081872,0.0,3.655299832940596,0.0,0.0,0.9622798522705721,0.0,icmp_flood
973.7895659512994,63601.17331081553,973.7895659512994,97.37895659512995,6360.117331081553,65.31305688070631,0.0,2.4242597304448514,0.0,0.0,0.998528458212186,0.0,icmp_flood
610.7006700987245,47001.52581733618,610.7006700987245,61.070067009872446,4700.152581733618,76.9632786054386,0.0,2.391374018603791,0.0,0.0,0.9197633710868772,0.0,icmp_flood
5696.738756487495,453305.7552576659,5696.738756487495,569.6738756487496,45330.57552576659,79.57285293123849,0.0,2.3162892239182606,0.0,0.0,0.9561383221380655,0.0,icmp_flood
5340.509745067673,416487.41683107906,5340.509745067673,534.0509745067673,41648.7416831079,77.9864538615876,0.0,1.8031643307317475,0.0,0.0,0.9740611703842733,0.0,icmp_flood
1691.203635012979,114966.73616548975,1691.203635012979,169.1203635012979,11496.673616548975,67.97923903741341,0.0,3.9802536154031634,0.0,0.0,0.9768738649548849,0.0,icmp_flood
644.4040574969744,49881.187590449736,644.4040574969744,64.44040574969743,4988.118759044974,77.40669384392251,0.0,1.7906634769039735,0.0,0.0,0.9860798638933318,0.0,icmp_flood
3882.5578496863413,267939.2415140819,3882.5578496863413,388.25578496863415,26793.924151408188,69.01101075306008,0.0,3.112569054124644,0.0,0.0,0.9221031401684142,0.0,icmp_flood
1790.6576897532682,159073.29897038426,1790.6576897532682,179.06576897532682,15907.329897038426,88.83512459173741,0.0,2.9780510084903584,0.0,0.0,0.9331215334139897,0.0,icmp_flood
1954.4218235559676,150987.6128427013,1954.4218235559676,195.44218235559677,15098.76128427013,77.2543629133179,0.0,1.955466308959693,0.0,0.0,0.92998877591397,0.0,icmp_flood
5446.3179246579075,372778.30885843985,5446.3179246579075,544.6317924657908,37277.830885843985,68.44593246580527,0.0,1.512634177277413,0.0,0.0,0.9491252906781165,0.0,icmp_flood
3102.3354252275376,223833.52082431177,3102.3354252275376,310.23354252275374,22383.352082431178,72.15000641263507,0.0,3.3952471684666636,0.0,0.0,0.9692323127488391,0.0,icmp_flood
4329.099419662516,386809.4949967372,4329.099419662516,432.9099419662516,38680.94949967372,89.3510306646854,0.0,1.965824925184432,0.0,0.0,0.9190090145943172,0.0,icmp_flood
5073.32232998294,365289.49741067115,5073.32232998294,507.332232998294,36528.94974106712,72.0020281880847,0.0,1.7230308995038297,0.0,0.0,0.927398894673157,0.0,icmp_flood
771.8450735254646,51151.5372173336,771.8450735254646,77.18450735254646,5115.15372173336,66.27176744640583,0.0,3.116756008923165,0.0,0.0,0.999588821348898,0.0,icmp_flood
3623.256430863138,234498.55428222887,3623.256430863138,362.3256430863138,23449.855428222887,64.72038586194304,0.0,2.6419791019157697,0.0,0.0,0.9294732702098747,0.0,icmp_flood
2567.751477708516,193750.75696089328,2567.751477708516,256.7751477708516,19375.075696089327,75.45541639948667,0.0,1.0418300010843713,0.0,0.0,0.9029782484109024,0.0,icmp_flood
851.9356003134801,55435.235549334175,851.9356003134801,85.19356003134801,5543.5235549334175,65.06974885065972,0.0,2.1181364679766888,0.0,0.0,0.9425548505094791,0.0,icmp_flood
3836.780769361589,262684.39705220103,3836.780769361589,383.6780769361589,26268.439705220102,68.46479192917496,0.0,1.3276589594488217,0.0,0.0,0.9036711310951082,0.0,icmp_flood
2738.543372498956,234697.3378441528,2738.543372498956,273.8543372498956,23469.73378441528,85.70152300709718,0.0,1.083587055208731,0.0,0.0,0.9625696761215324,0.0,icmp_flood
5012.844533668563,394068.7748891929,5012.844533668563,501.28445336685627,39406.87748891929,78.61180857344493,0.0,3.514447635006369,0.0,0.0,0.9993193498158468,0.0,icmp_flood
2924.667731629997,228524.3653792834,2924.667731629997,292.4667731629997,22852.43653792834,78.13686420095337,0.0,2.4057764101137757,0.0,0.0,0.9509545235986063,0.0,icmp_flood
5306.608179858159,475788.19827879505,5306.608179858159,530.6608179858159,47578.8198278795,89.65956825014966,0.0,2.1325317455899833,0.0,0.0,0.9967795184884038,0.0,icmp_flood
3730.8352966536636,311139.13488185074,3730.8352966536636,373.08352966536637,31113.913488185073,83.39664180858479,0.0,2.0894338001613995,0.0,0.0,0.9902560965399358,0.0,icmp_flood
5123.162676688791,310956.23794124456,5123.162676688791,512.3162676688792,31095.623794124454,60.6961475879236,0.0,2.7564684438558253,0.0,0.0,0.9240340045184073,0.0,icmp_flood
3671.3699108186524,288505.40985200944,3671.3699108186524,367.13699108186523,28850.540985200943,78.58249559703933,0.0,2.2339790686511143,0.0,0.0,0.9267903288088851,0.0,icmp_flood
3629.1527272735875,310656.7953663788,3629.1527272735875,362.91527272735874,31065.67953663788,85.60036424803778,0.0,2.81406440594008,0.0,0.0,0.9113604375070328,0.0,icmp_flood
4658.552367312882,377784.15962740185,4658.552367312882,465.8552367312882,37778.41596274018,81.09475430139106,0.0,2.8467140552785413,0.0,0.0,0.9656682003063572,0.0,icmp_flood
5107.167575942036,349732.7010548884,5107.167575942036,510.7167575942036,34973.270105488846,68.4787988360415,0.0,1.4100236382434022,0.0,0.0,0.9802246502594059,0.0,icmp_flood
2489.4021933425443,176344.47672198684,2489.4021933425443,248.94021933425444,17634.447672198683,70.8380820076355,0.0,2.528845942300413,0.0,0.0,0.9408217874795752,0.0,icmp_flood
1902.732701935149,134715.31913057782,1902.732701935149,190.2732701935149,13471.531913057781,70.80096904497799,0.0,3.566445541616991,0.0,0.0,0.9358017916882843,0.0,icmp_flood
1910.3940959213444,118781.4489705047,1910.3940959213444,191.03940959213443,11878.14489705047,62.1764112567668,0.0,3.9468398948976064,0.0,0.0,0.9024180629557684,0.0,icmp_flood
2881.74966434432,191369.67139734596,2881.74966434432,288.174966434432,19136.967139734596,66.40745855379079,0.0,2.7988434831772517,0.0,0.0,0.9761934394438424,0.0,icmp_flood
4746.877231828834,311856.3633614337,4746.877231828834,474.68772318288336,31185.63633614337,65.69716218282824,0.0,1.9994222122862868,0.0,0.0,0.914300511442034,0.0,icmp_flood
2805.179579925547,232393.38348427336,2805.179579925547,280.51795799255467,23239.338348427336,82.84438727107852,0.0,2.637418878264147,0.0,0.0,0.9536930266836419,0.0,icmp_flood
5037.177078162278,329862.2491240908,5037.177078162278,503.7177078162278,32986.22491240908,65.48553763459017,0.0,2.1395907272780295,0.0,0.0,0.9084417073557541,0.0,icmp_flood
2899.0350767845666,180656.75293583394,2899.0350767845666,289.90350767845666,18065.675293583394,62.31616663852423,0.0,3.4805044915404304,0.0,0.0,0.9799005207192464,0.0,icmp_flood
897.9614070202231,79948.39718228127,897.9614070202231,89.79614070202231,7994.839718228128,89.03322187039242,0.0,2.026401943817258,0.0,0.0,0.9843903568881741,0.0,icmp_flood
4501.044960110816,297595.70943684905,4501.044960110816,450.10449601108155,29759.570943684907,66.11702661808609,0.0,3.8592483828914843,0.0,0.0,0.9530616672456496,0.0,icmp_flood
5310.446084360351,329331.2057108196,5310.446084360351,531.0446084360351,32933.120571081956,62.015732855423174,0.0,1.849925858770321,0.0,0.0,0.910242793841396,0.0,icmp_flood
1454.3624886487155,127342.01491552018,1454.3624886487155,145.43624886487154,12734.201491552018,87.55864917406996,0.0,1.0267217614699484,0.0,0.0,0.9562415868322262,0.0,icmp_flood
2645.315600524468,202865.25021968837,2645.315600524468,264.5315600524468,20286.52502196884,76.68848668925088,0.0,1.1200167153031875,0.0,0.0,0.9004826802256344,0.0,icmp_flood
3333.537789036335,265025.20657780924,3333.537789036335,333.3537789036335,26502.520657780922,79.50268554010398,0.0,2.240311253612241,0.0,0.0,0.9343198891406477,0.0,icmp_flood
3664.4360874201966,245443.95987163158,3664.4360874201966,366.44360874201965,24544.39598716316,66.98000838770989,0.0,3.433786606413982,0.0,0.0,0.9536421861168427,0.0,icmp_flood
5866.1094097161695,417214.16804108955,5866.1094097161695,586.610940971617,41721.41680410896,71.122807111311,0.0,2.406835428737701,0.0,0.0,0.9405897853294531,0.0,icmp_flood
1728.0064788755913,119571.20979914341,1728.0064788755913,172.80064788755914,11957.120979914342,69.19604252696324,0.0,1.7390160800308783,0.0,0.0,0.9787123922607476,0.0,icmp_flood
4072.557759070842,344404.77604726236,4072.557759070842,407.2557759070842,34440.477604726235,84.56719251683214,0.0,2.664636976759222,0.0,0.0,0.9187229878127431,0.0,icmp_flood
2815.0405681066554,213021.89713172385,2815.0405681066554,281.50405681066553,21302.189713172385,75.67276278188717,0.0,3.9988039393982566,0.0,0.0,0.9651149939045157,0.0,icmp_flood
3062.631088477101,237598.02404361815,3062.631088477101,306.2631088477101,23759.802404361813,77.57970750625542,0.0,3.549125429049026,0.0,0.0,0.9080398398375494,0.0,icmp_flood
1442.0873452548285,105169.27546424119,1442.0873452548285,144.20873452548284,10516.927546424118,72.9285058982727,0.0,3.9316541431828647,0.0,0.0,0.9620764922661333,0.0,icmp_flood
4064.1162749513933,346276.1226408196,4064.1162749513933,406.4116274951393,34627.61226408196,85.20330109033631,0.0,1.353826410547117,0.0,0.0,0.97868815014136,0.0,icmp_flood
4518.6972296279,288315.3436064019,4518.6972296279,451.86972296279,28831.534360640188,63.80497053796714,0.0,1.3886532317012352,0.0,0.0,0.9410319447148514,0.0,icmp_flood
5931.865082297496,437017.1066643059,5931.865082297496,593.1865082297496,43701.71066643059,73.67279946546643,0.0,1.1185374070159249,0.0,0.0,0.9533684005099622,0.0,icmp_flood
5335.439039184838,422068.962954087,5335.439039184838,533.5439039184838,42206.896295408704,79.10669765961224,0.0,3.512817266833419,0.0,0.0,0.9385597256037372,0.0,icmp_flood
4106.648261118148,269095.47473663156,4106.648261118148,410.6648261118148,26909.547473663155,65.52678915417093,0.0,1.8705913659412103,0.0,0.0,0.9421451184782278,0.0,icmp_flood
1843.5689311876968,119719.35412836772,1843.5689311876968,184.35689311876968,11971.935412836772,64.93890849594649,0.0,2.188496251430985,0.0,0.0,0.9533549208005007,0.0,icmp_flood
4075.5611798235786,345999.0250884281,4075.5611798235786,407.5561179823579,34599.90250884281,84.8960449425533,0.0,3.469370555906492,0.0,0.0,0.970716619441529,0.0,icmp_flood
3617.3899659094604,287418.00291332154,3617.3899659094604,361.73899659094604,28741.800291332154,79.45452539592613,0.0,2.4342007489981796,0.0,0.0,0.9539898252876882,0.0,icmp_flood
1053.3601070289237,82603.87307725482,1053.3601070289237,105.33601070289237,8260.387307725481,78.41940522149149,0.0,3.902936145812063,0.0,0.0,0.9096024297333009,0.0,icmp_flood
5524.782274369389,460298.1584610317,5524.782274369389,552.4782274369388,46029.81584610317,83.31516711463009,0.0,2.1343235935614264,0.0,0.0,0.9149123411505392,0.0,icmp_flood
2416.6187222427643,205601.27891328567,2416.6187222427643,241.66187222427644,20560.127891328568,85.07807914459737,0.0,1.3713496582326972,0.0,0.0,0.992198199113226,0.0,icmp_flood
3114.554479768941,215876.39955331516,3114.554479768941,311.4554479768941,21587.639955331517,69.31212825319734,0.0,2.5002327371190165,0.0,0.0,0.9736299511770593,0.0,icmp_flood
1398.8808307667532,125030.11362060322,1398.8808307667532,139.88808307667531,12503.011362060322,89.37867391611324,0.0,3.801489042589849,0.0,0.0,0.9828222131793933,0.0,icmp_flood
4715.436664000288,371608.4792270677,4715.436664000288,471.5436664000288,37160.84792270677,78.80680108887685,0.0,1.6026940038434407,0.0,0.0,0.9009547177034054,0.0,icmp_flood
5977.141882911321,409460.3880652167,5977.141882911321,597.7141882911321,40946.03880652167,68.50437819384312,0.0,2.5428058907825686,0.0,0.0,0.9058455638280384,0.0,icmp_flood
1137.9391699075184,87467.55358937438,1137.9391699075184,113.79391699075184,8746.755358937438,76.86487635053723,0.0,1.9199665093428027,0.0,0.0,0.947251808417925,0.0,icmp_flood
4060.2638441391373,267507.0742890295,4060.2638441391373,406.0263844139137,26750.70742890295,65.88416037917524,0.0,2.8186400282044155,0.0,0.0,0.9369342093968174,0.0,icmp_flood
5140.537725800112,370066.6918665118,5140.537725800112,514.0537725800111,37006.66918665118,71.98987958188982,0.0,2.57242089619424,0.0,0.0,0.9078924258816069,0.0,icmp_flood
5885.022226601782,528602.6605244781,5885.022226601782,588.5022226601782,52860.266052447805,89.82169313398019,0.0,2.6501923277977397,0.0,0.0,0.9793698100423929,0.0,icmp_flood
841.3630788670614,60812.989545228134,841.3630788670614,84.13630788670613,6081.298954522814,72.27912784943683,0.0,3.227430945658548,0.0,0.0,0.9462284374121519,0.0,icmp_flood
